WayIndex,WayId,NodeIndex,NodeId,Longitude,Latitude,Place
1,436546907,1,4343304907,20.5741632,41.4119843,Дебар
1,436546907,2,4957301811,20.5749156,41.4120161,Дебар
1,436546907,3,4957957480,20.5750829,41.4120232,Дебар
1,436546907,4,694543042,20.5752708,41.4120311,Дебар
2,227935279,1,4343304901,20.5599475,41.4084921,Дебар
2,227935279,2,4343304902,20.5618787,41.4091198,Дебар
2,227935279,3,2367904062,20.5631769,41.4094175,Дебар
2,227935279,4,4343304903,20.5634988,41.4094336,Дебар
2,227935279,5,4343304904,20.5644644,41.4097555,Дебар
2,227935279,6,4343304905,20.5721784,41.4114050,Дебар
2,227935279,7,4343304906,20.5724359,41.4114452,Дебар
2,227935279,8,4343304907,20.5741632,41.4119843,Дебар
3,436441574,1,4343304908,20.5572142,41.4157564,Дебар
3,436441574,2,694543041,20.5574087,41.4153012,Дебар
3,436441574,3,694543049,20.5580548,41.4141279,Дебар
3,436441574,4,694543047,20.5590257,41.4120919,Дебар
3,436441574,5,694543046,20.5592571,41.4111931,Дебар
3,436441574,6,694543045,20.5596353,41.4095148,Дебар
3,436441574,7,4343304901,20.5599475,41.4084921,Дебар
4,193460553,1,2039803331,20.5473810,41.4220595,Дебар
4,193460553,2,694543079,20.5505588,41.4203629,Дебар
4,193460553,3,694543051,20.5569115,41.4169392,Дебар
4,193460553,4,694543044,20.5573409,41.4165399,Дебар
4,193460553,5,694543043,20.5574144,41.4161784,Дебар
4,193460553,6,4343304908,20.5572142,41.4157564,Дебар
5,83469988,1,694543057,20.5235757,41.4385863,Дебар
5,83469988,2,694543060,20.5243261,41.4381083,Дебар
5,83469988,3,694543059,20.5250056,41.4376032,Дебар
5,83469988,4,694543063,20.5257083,41.4366604,Дебар
5,83469988,5,694543062,20.5270269,41.4362916,Дебар
5,83469988,6,694543065,20.5289137,41.4360587,Дебар
5,83469988,7,694543064,20.5306559,41.4361461,Дебар
5,83469988,8,694543061,20.5321850,41.4361790,Дебар
5,83469988,9,694543075,20.5335383,41.4359439,Дебар
5,83469988,10,694543077,20.5347833,41.4359222,Дебар
5,83469988,11,694543076,20.5370558,41.4364660,Дебар
5,83469988,12,694543071,20.5379086,41.4365764,Дебар
5,83469988,13,694543072,20.5385509,41.4362849,Дебар
5,83469988,14,694543073,20.5396934,41.4356747,Дебар
5,83469988,15,694543074,20.5401017,41.4352441,Дебар
5,83469988,16,694543066,20.5404852,41.4343413,Дебар
5,83469988,17,694543067,20.5405620,41.4335396,Дебар
5,83469988,18,694543068,20.5405319,41.4327643,Дебар
5,83469988,19,694543069,20.5401882,41.4310788,Дебар
5,83469988,20,694543070,20.5399129,41.4298299,Дебар
5,83469988,21,694543054,20.5392126,41.4282767,Дебар
5,83469988,22,694543055,20.5383304,41.4273108,Дебар
5,83469988,23,694543056,20.5387246,41.4268847,Дебар
5,83469988,24,694543052,20.5411525,41.4255044,Дебар
5,83469988,25,694543053,20.5434901,41.4243715,Дебар
5,83469988,26,694543078,20.5452035,41.4234427,Дебар
5,83469988,27,2039803331,20.5473810,41.4220595,Дебар
6,436546910,1,697758105,20.5203436,41.4381128,Дебар
6,436546910,2,694543011,20.5213353,41.4385236,Дебар
6,436546910,3,694543058,20.5225428,41.4387692,Дебар
6,436546910,4,694543057,20.5235757,41.4385863,Дебар
7,83470039,1,4344332572,20.4946320,41.4917085,Дебар
7,83470039,2,4948853790,20.4946626,41.4915865,Дебар
7,83470039,3,4948853791,20.4945511,41.4913986,Дебар
7,83470039,4,4948853794,20.4943676,41.4911686,Дебар
7,83470039,5,4948853793,20.4944105,41.4910480,Дебар
7,83470039,6,4948853789,20.4942013,41.4907667,Дебар
7,83470039,7,4948853795,20.4940136,41.4907667,Дебар
7,83470039,8,4948853798,20.4939331,41.4905658,Дебар
7,83470039,9,4948853797,20.4940350,41.4904372,Дебар
7,83470039,10,4948853792,20.4940296,41.4902203,Дебар
7,83470039,11,4948853788,20.4944266,41.4902564,Дебар
7,83470039,12,4948853799,20.4946734,41.4904774,Дебар
7,83470039,13,697758258,20.4949468,41.4903936,Дебар
7,83470039,14,697758256,20.4958418,41.4889125,Дебар
7,83470039,15,1842120873,20.4961791,41.4879374,Дебар
7,83470039,16,697758254,20.4970034,41.4873476,Дебар
7,83470039,17,697758250,20.4969062,41.4867340,Дебар
7,83470039,18,1842120837,20.4963969,41.4865079,Дебар
7,83470039,19,697758253,20.4967821,41.4858465,Дебар
7,83470039,20,697758248,20.4972352,41.4855870,Дебар
7,83470039,21,1842120799,20.4983778,41.4850481,Дебар
7,83470039,22,697758158,20.4987746,41.4840799,Дебар
7,83470039,23,697758156,20.4987813,41.4824208,Дебар
7,83470039,24,697758154,20.4997373,41.4811319,Дебар
7,83470039,25,697758153,20.5008012,41.4797993,Дебар
7,83470039,26,697758152,20.5013248,41.4790359,Дебар
7,83470039,27,697758216,20.5015559,41.4775986,Дебар
7,83470039,28,1842120693,20.5019695,41.4775828,Дебар
7,83470039,29,697758215,20.5022962,41.4765810,Дебар
7,83470039,30,697758213,20.5019973,41.4762171,Дебар
7,83470039,31,1842120679,20.5025330,41.4759324,Дебар
7,83470039,32,697758211,20.5028313,41.4755348,Дебар
7,83470039,33,697758209,20.5030611,41.4749792,Дебар
7,83470039,34,697758207,20.5032507,41.4744594,Дебар
7,83470039,35,697758206,20.5030211,41.4739544,Дебар
7,83470039,36,697758204,20.5027243,41.4730928,Дебар
7,83470039,37,697758202,20.5024067,41.4725179,Дебар
7,83470039,38,697758201,20.5022006,41.4719966,Дебар
7,83470039,39,697758193,20.5020644,41.4711941,Дебар
7,83470039,40,697758195,20.5019627,41.4707876,Дебар
7,83470039,41,697758197,20.5021599,41.4699813,Дебар
7,83470039,42,697758199,20.5024737,41.4691899,Дебар
7,83470039,43,697758189,20.5026356,41.4687508,Дебар
7,83470039,44,697758191,20.5021312,41.4681143,Дебар
7,83470039,45,697758176,20.5020278,41.4674170,Дебар
7,83470039,46,697758187,20.5023923,41.4659326,Дебар
7,83470039,47,697758169,20.5029008,41.4657722,Дебар
7,83470039,48,697758170,20.5033696,41.4653730,Дебар
7,83470039,49,697758172,20.5036176,41.4647655,Дебар
7,83470039,50,697758174,20.5037582,41.4643063,Дебар
7,83470039,51,697758162,20.5040352,41.4641714,Дебар
7,83470039,52,697758160,20.5040093,41.4635001,Дебар
7,83470039,53,697758163,20.5040528,41.4630550,Дебар
7,83470039,54,1842120550,20.5042762,41.4628840,Дебар
7,83470039,55,697758165,20.5043750,41.4626004,Дебар
7,83470039,56,697758167,20.5045290,41.4623524,Дебар
7,83470039,57,1842120544,20.5046607,41.4620257,Дебар
7,83470039,58,697758149,20.5050945,41.4616016,Дебар
7,83470039,59,697758148,20.5053126,41.4609877,Дебар
7,83470039,60,697758151,20.5053972,41.4603888,Дебар
7,83470039,61,1842120527,20.5061027,41.4594096,Дебар
7,83470039,62,1842120520,20.5069095,41.4584594,Дебар
7,83470039,63,1842120519,20.5071849,41.4584066,Дебар
7,83470039,64,697758150,20.5074412,41.4574695,Дебар
7,83470039,65,697758145,20.5077288,41.4567211,Дебар
7,83470039,66,697758143,20.5080923,41.4557068,Дебар
7,83470039,67,697758147,20.5088824,41.4547212,Дебар
7,83470039,68,697758146,20.5101389,41.4538763,Дебар
7,83470039,69,697758141,20.5110011,41.4527573,Дебар
7,83470039,70,697758139,20.5118268,41.4517717,Дебар
7,83470039,71,697758136,20.5120481,41.4507301,Дебар
7,83470039,72,697758135,20.5124084,41.4501168,Дебар
7,83470039,73,697758127,20.5126246,41.4497435,Дебар
7,83470039,74,697758125,20.5125203,41.4494223,Дебар
7,83470039,75,697758132,20.5118099,41.4492856,Дебар
7,83470039,76,697758130,20.5113860,41.4488829,Дебар
7,83470039,77,697758114,20.5102179,41.4481027,Дебар
7,83470039,78,697758116,20.5087299,41.4472944,Дебар
7,83470039,79,697758110,20.5079509,41.4468099,Дебар
7,83470039,80,697758112,20.5078098,41.4463340,Дебар
7,83470039,81,697758121,20.5076756,41.4452641,Дебар
7,83470039,82,697758123,20.5075756,41.4443816,Дебар
7,83470039,83,697758118,20.5078298,41.4436876,Дебар
7,83470039,84,697758120,20.5086196,41.4427287,Дебар
7,83470039,85,697758109,20.5096964,41.4414502,Дебар
7,83470039,86,697758059,20.5113993,41.4401659,Дебар
7,83470039,87,697758086,20.5120835,41.4390460,Дебар
7,83470039,88,697758088,20.5132317,41.4377143,Дебар
7,83470039,89,697758075,20.5136962,41.4374223,Дебар
7,83470039,90,697758077,20.5146915,41.4375067,Дебар
7,83470039,91,697758079,20.5160425,41.4375925,Дебар
7,83470039,92,697758090,20.5173962,41.4373042,Дебар
7,83470039,93,697758092,20.5181079,41.4372537,Дебар
7,83470039,94,697758107,20.5193141,41.4376864,Дебар
7,83470039,95,697758105,20.5203436,41.4381128,Дебар
8,436544158,1,4948689644,20.4895309,41.4930446,Дебар
8,436544158,2,2375843912,20.4897807,41.4928766,Дебар
8,436544158,3,2375844014,20.4899564,41.4928802,Дебар
8,436544158,4,4948866421,20.4901353,41.4927002,Дебар
8,436544158,5,4951039517,20.4902696,41.4926878,Дебар
8,436544158,6,2375843896,20.4905373,41.4925716,Дебар
8,436544158,7,4951039521,20.4907613,41.4925184,Дебар
8,436544158,8,4951039516,20.4908638,41.4924682,Дебар
8,436544158,9,2375844076,20.4909855,41.4924085,Дебар
8,436544158,10,4948689643,20.4911585,41.4924345,Дебар
8,436544158,11,4948689642,20.4913586,41.4923277,Дебар
8,436544158,12,4948689641,20.4914674,41.4923735,Дебар
8,436544158,13,4948689640,20.4918751,41.4922008,Дебар
8,436544158,14,4948689639,20.4920039,41.4921887,Дебар
8,436544158,15,4948683074,20.4923847,41.4920521,Дебар
8,436544158,16,4948683073,20.4925970,41.4918808,Дебар
8,436544158,17,697758263,20.4930513,41.4917759,Дебар
8,436544158,18,4948683072,20.4930553,41.4916945,Дебар
8,436544158,19,4948683071,20.4932752,41.4916382,Дебар
8,436544158,20,4948683070,20.4935685,41.4916811,Дебар
8,436544158,21,4948683069,20.4938760,41.4917346,Дебар
8,436544158,22,4948683068,20.4942676,41.4917146,Дебар
8,436544158,23,4948683067,20.4945359,41.4917427,Дебар
8,436544158,24,4344332572,20.4946320,41.4917085,Дебар
9,436544087,1,4948697705,20.4786068,41.4986076,Дебар
9,436544087,2,4948697704,20.4790318,41.4985551,Дебар
9,436544087,3,4948697703,20.4795128,41.4984257,Дебар
9,436544087,4,4948697702,20.4798304,41.4982473,Дебар
9,436544087,5,4948697701,20.4800732,41.4980270,Дебар
9,436544087,6,4948697700,20.4803441,41.4977017,Дебар
9,436544087,7,4948697699,20.4808578,41.4973449,Дебар
9,436544087,8,4948697698,20.4809231,41.4971910,Дебар
9,436544087,9,4948697697,20.4810259,41.4969637,Дебар
9,436544087,10,4948697696,20.4810866,41.4966733,Дебар
9,436544087,11,4948697695,20.4812127,41.4959563,Дебар
9,436544087,12,4948697694,20.4813108,41.4956275,Дебар
9,436544087,13,4948697693,20.4813901,41.4954911,Дебар
9,436544087,14,4948697692,20.4813528,41.4954246,Дебар
9,436544087,15,4948697691,20.4814789,41.4951938,Дебар
9,436544087,16,4948697690,20.4814789,41.4951063,Дебар
9,436544087,17,4948697689,20.4816096,41.4950014,Дебар
9,436544087,18,4948697688,20.4816937,41.4948335,Дебар
9,436544087,19,4948697687,20.4817918,41.4947250,Дебар
9,436544087,20,4948697686,20.4818244,41.4946201,Дебар
9,436544087,21,4948697685,20.4819926,41.4945676,Дебар
9,436544087,22,4948697684,20.4819786,41.4945012,Дебар
9,436544087,23,4948697683,20.4821046,41.4943962,Дебар
9,436544087,24,4948697682,20.4824409,41.4942948,Дебар
9,436544087,25,4948697681,20.4825950,41.4941164,Дебар
9,436544087,26,4948697680,20.4831881,41.4939170,Дебар
9,436544087,27,4948878481,20.4838225,41.4937120,Дебар
9,436544087,28,4948697679,20.4839400,41.4937281,Дебар
9,436544087,29,4948697678,20.4844583,41.4936582,Дебар
9,436544087,30,4948708381,20.4849872,41.4935388,Дебар
9,436544087,31,4948876336,20.4854573,41.4933261,Дебар
9,436544087,32,4948876342,20.4860002,41.4934077,Дебар
9,436544087,33,4948876341,20.4865141,41.4934708,Дебар
9,436544087,34,4948876343,20.4869604,41.4935041,Дебар
9,436544087,35,4948876348,20.4872930,41.4935765,Дебар
9,436544087,36,4948876335,20.4878016,41.4934989,Дебар
9,436544087,37,4948876352,20.4883015,41.4933997,Дебар
9,436544087,38,4948876351,20.4887950,41.4931907,Дебар
9,436544087,39,4948689644,20.4895309,41.4930446,Дебар
10,55272861,1,4948796336,20.4537022,41.5151971,Дебар
10,55272861,2,4948796335,20.4538367,41.5147466,Дебар
10,55272861,3,4948796334,20.4541127,41.5142378,Дебар
10,55272861,4,4948796333,20.4543959,41.5138455,Дебар
10,55272861,5,4948796332,20.4548630,41.5133579,Дебар
10,55272861,6,4948796331,20.4552948,41.5131300,Дебар
10,55272861,7,4948796330,20.4557195,41.5127484,Дебар
10,55272861,8,4948796329,20.4566255,41.5121759,Дебар
10,55272861,9,4948796328,20.4569299,41.5120911,Дебар
10,55272861,10,4948796327,20.4576661,41.5116883,Дебар
10,55272861,11,4948796300,20.4579886,41.5116003,Дебар
10,55272861,12,4948796299,20.4581488,41.5114573,Дебар
10,55272861,13,4948796298,20.4583460,41.5113466,Дебар
10,55272861,14,4948796297,20.4584692,41.5112312,Дебар
10,55272861,15,4948796296,20.4586541,41.5111158,Дебар
10,55272861,16,4948796295,20.4592826,41.5109636,Дебар
10,55272861,17,4948796294,20.4598988,41.5107467,Дебар
10,55272861,18,4948796293,20.4602501,41.5107467,Дебар
10,55272861,19,4948796292,20.4605644,41.5105852,Дебар
10,55272861,20,4948796291,20.4609526,41.5102991,Дебар
10,55272861,21,4948796290,20.4610142,41.5100499,Дебар
10,55272861,22,4948796289,20.4610881,41.5100545,Дебар
10,55272861,23,4948796288,20.4611005,41.5099438,Дебар
10,55272861,24,4948796287,20.4611990,41.5099392,Дебар
10,55272861,25,4948796286,20.4611929,41.5098700,Дебар
10,55272861,26,4948796285,20.4613593,41.5098653,Дебар
10,55272861,27,4948796284,20.4613408,41.5096715,Дебар
10,55272861,28,4948796283,20.4612052,41.5094962,Дебар
10,55272861,29,4948796282,20.4610573,41.5094454,Дебар
10,55272861,30,4948796281,20.4610573,41.5093670,Дебар
10,55272861,31,4948796280,20.4613408,41.5092239,Дебар
10,55272861,32,4948796279,20.4615195,41.5092009,Дебар
10,55272861,33,4948796278,20.4616242,41.5092239,Дебар
10,55272861,34,4948796254,20.4622713,41.5090301,Дебар
10,55272861,35,4948796255,20.4627211,41.5088594,Дебар
10,55272861,36,4948796256,20.4628998,41.5088455,Дебар
10,55272861,37,4948796257,20.4633003,41.5086563,Дебар
10,55272861,38,4948796258,20.4633373,41.5087025,Дебар
10,55272861,39,4948796259,20.4636084,41.5086148,Дебар
10,55272861,40,4948796260,20.4636208,41.5085594,Дебар
10,55272861,41,4948796261,20.4640891,41.5084072,Дебар
10,55272861,42,4948796262,20.4644773,41.5082918,Дебар
10,55272861,43,4948796263,20.4647792,41.5082503,Дебар
10,55272861,44,4948743107,20.4651292,41.5081521,Дебар
10,55272861,45,4948743108,20.4655682,41.5081206,Дебар
10,55272861,46,4948743109,20.4655635,41.5080542,Дебар
10,55272861,47,4948743110,20.4656989,41.5080332,Дебар
10,55272861,48,4948743111,20.4658484,41.5078793,Дебар
10,55272861,49,4948743112,20.4660445,41.5078304,Дебар
10,55272861,50,4948743113,20.4664181,41.5079388,Дебар
10,55272861,51,4948743114,20.4665115,41.5081171,Дебар
10,55272861,52,4948743115,20.4667917,41.5082920,Дебар
10,55272861,53,4948743116,20.4676697,41.5084913,Дебар
10,55272861,54,4948743117,20.4689119,41.5088620,Дебар
10,55272861,55,4948743118,20.4693882,41.5092992,Дебар
10,55272861,56,4948743119,20.4699440,41.5094565,Дебар
10,55272861,57,4948743120,20.4704950,41.5094496,Дебар
10,55272861,58,4948744221,20.4706870,41.5095289,Дебар
10,55272861,59,4948744222,20.4712758,41.5095111,Дебар
10,55272861,60,4948744223,20.4719334,41.5092222,Дебар
10,55272861,61,4948744224,20.4723957,41.5089739,Дебар
10,55272861,62,4948744225,20.4728160,41.5089188,Дебар
10,55272861,63,535790348,20.4731497,41.5087165,Дебар
10,55272861,64,4948744226,20.4734647,41.5085507,Дебар
10,55272861,65,4948743066,20.4734605,41.5084634,Дебар
10,55272861,66,4948743065,20.4735445,41.5084669,Дебар
10,55272861,67,4948743064,20.4735445,41.5084179,Дебар
10,55272861,68,4948743063,20.4738061,41.5084214,Дебар
10,55272861,69,4948743062,20.4738061,41.5083549,Дебар
10,55272861,70,4948743061,20.4739835,41.5083549,Дебар
10,55272861,71,4948743060,20.4740022,41.5082920,Дебар
10,55272861,72,4948743059,20.4745019,41.5081801,Дебар
10,55272861,73,4948743058,20.4748428,41.5081696,Дебар
10,55272861,74,4948743057,20.4748521,41.5081032,Дебар
10,55272861,75,4948743056,20.4749596,41.5080997,Дебар
10,55272861,76,4948743055,20.4749689,41.5080262,Дебар
10,55272861,77,4948743054,20.4751931,41.5080157,Дебар
10,55272861,78,4948743053,20.4751931,41.5079668,Дебар
10,55272861,79,4948743052,20.4753799,41.5079738,Дебар
10,55272861,80,4948743051,20.4753845,41.5079108,Дебар
10,55272861,81,4948743050,20.4757348,41.5079178,Дебар
10,55272861,82,4948743043,20.4758465,41.5080432,Дебар
10,55272861,83,4948743044,20.4760337,41.5081731,Дебар
10,55272861,84,4948743045,20.4763325,41.5081871,Дебар
10,55272861,85,4948743046,20.4767575,41.5080787,Дебар
10,55272861,86,4948743047,20.4769817,41.5077534,Дебар
10,55272861,87,4948743048,20.4770470,41.5075366,Дебар
10,55272861,88,4948729135,20.4769443,41.5074037,Дебар
10,55272861,89,694453690,20.4763095,41.5067756,Дебар
10,55272861,90,4948729136,20.4758936,41.5062111,Дебар
10,55272861,91,4948729137,20.4757768,41.5061937,Дебар
10,55272861,92,4948729061,20.4750530,41.5055362,Дебар
10,55272861,93,4948729060,20.4746467,41.5051410,Дебар
10,55272861,94,4948729059,20.4743291,41.5048087,Дебар
10,55272861,95,4948729058,20.4742591,41.5045324,Дебар
10,55272861,96,4948729030,20.4738668,41.5042561,Дебар
10,55272861,97,4948729029,20.4736053,41.5039798,Дебар
10,55272861,98,4948729028,20.4734138,41.5039204,Дебар
10,55272861,99,4948729027,20.4731009,41.5036546,Дебар
10,55272861,100,694453589,20.4725739,41.5033705,Дебар
10,55272861,101,4948729026,20.4722121,41.5032088,Дебар
10,55272861,102,4948729025,20.4719708,41.5029376,Дебар
10,55272861,103,4948729024,20.4716625,41.5027278,Дебар
10,55272861,104,4948729023,20.4715505,41.5025984,Дебар
10,55272861,105,4948729022,20.4713730,41.5025424,Дебар
10,55272861,106,4948729021,20.4711068,41.5023465,Дебар
10,55272861,107,4948728814,20.4707379,41.5021472,Дебар
10,55272861,108,4948728815,20.4705324,41.5019653,Дебар
10,55272861,109,4948728816,20.4703082,41.5016190,Дебар
10,55272861,110,4948728817,20.4700561,41.5012623,Дебар
10,55272861,111,4948728818,20.4698085,41.5007621,Дебар
10,55272861,112,4948728819,20.4693882,41.5002865,Дебар
10,55272861,113,4948728820,20.4690567,41.4999297,Дебар
10,55272861,114,4948723324,20.4688278,41.4996009,Дебар
10,55272861,115,694453542,20.4686773,41.4995061,Дебар
10,55272861,116,4948723325,20.4685430,41.4992792,Дебар
10,55272861,117,4948723326,20.4683562,41.4989189,Дебар
10,55272861,118,4948721090,20.4683001,41.4986636,Дебар
10,55272861,119,4948721089,20.4682628,41.4984887,Дебар
10,55272861,120,4948894889,20.4679061,41.4981770,Дебар
10,55272861,121,2375844068,20.4679272,41.4979912,Дебар
10,55272861,122,2375844015,20.4679289,41.4978689,Дебар
10,55272861,123,2375844009,20.4678750,41.4977421,Дебар
10,55272861,124,4951032285,20.4678778,41.4977249,Дебар
10,55272861,125,2375843924,20.4678994,41.4975900,Дебар
10,55272861,126,4948721084,20.4688045,41.4976772,Дебар
10,55272861,127,4948721083,20.4690473,41.4973624,Дебар
10,55272861,128,4948721082,20.4691501,41.4972120,Дебар
10,55272861,129,694453522,20.4695739,41.4967613,Дебар
10,55272861,130,4948721081,20.4696983,41.4966940,Дебар
10,55272861,131,4948721080,20.4698039,41.4965264,Дебар
10,55272861,132,4948721079,20.4701541,41.4963306,Дебар
10,55272861,133,4948721078,20.4703970,41.4961941,Дебар
10,55272861,134,4948721077,20.4707892,41.4960752,Дебар
10,55272861,135,4948894890,20.4711890,41.4960275,Дебар
10,55272861,136,4948721075,20.4717653,41.4960927,Дебар
10,55272861,137,4948721074,20.4720081,41.4961906,Дебар
10,55272861,138,694453535,20.4724065,41.4963056,Дебар
10,55272861,139,4948721073,20.4727964,41.4963790,Дебар
10,55272861,140,4948721072,20.4730869,41.4963306,Дебар
10,55272861,141,4948721071,20.4734652,41.4963795,Дебар
10,55272861,142,4948721070,20.4740676,41.4962396,Дебар
10,55272861,143,4948721069,20.4744132,41.4961697,Дебар
10,55272861,144,4948721068,20.4746140,41.4961557,Дебар
10,55272861,145,4948721067,20.4748895,41.4960542,Дебар
10,55272861,146,4948721066,20.4751510,41.4961032,Дебар
10,55272861,147,4948721065,20.4754452,41.4962676,Дебар
10,55272861,148,4948721064,20.4756320,41.4964810,Дебар
10,55272861,149,4948721063,20.4758515,41.4967293,Дебар
10,55272861,150,4948721062,20.4762205,41.4970301,Дебар
10,55272861,151,4948721061,20.4762998,41.4972435,Дебар
10,55272861,152,4948721060,20.4764913,41.4974499,Дебар
10,55272861,153,4948721059,20.4767061,41.4975513,Дебар
10,55272861,154,4948697711,20.4770937,41.4976807,Дебар
10,55272861,155,4948697710,20.4773599,41.4978661,Дебар
10,55272861,156,4948697709,20.4774206,41.4982194,Дебар
10,55272861,157,4948697708,20.4775047,41.4983942,Дебар
10,55272861,158,4948697707,20.4777429,41.4985481,Дебар
10,55272861,159,4948697706,20.4779997,41.4986111,Дебар
10,55272861,160,4948697705,20.4786068,41.4986076,Дебар
11,436544099,1,4948812623,20.4726347,41.5341732,Дебар
11,436544099,2,4948812624,20.4722362,41.5341215,Дебар
11,436544099,3,4948812625,20.4719465,41.5337360,Дебар
11,436544099,4,4948812652,20.4718070,41.5333906,Дебар
11,436544099,5,4948812651,20.4717748,41.5328847,Дебар
11,436544099,6,4948812650,20.4718928,41.5325313,Дебар
11,436544099,7,4948812639,20.4720001,41.5326678,Дебар
11,436544099,8,4948812640,20.4723220,41.5322582,Дебар
11,436544099,9,4948812635,20.4724568,41.5314818,Дебар
11,436544099,10,4948812641,20.4723523,41.5312789,Дебар
11,436544099,11,2039803338,20.4721160,41.5308205,Дебар
11,436544099,12,4948812636,20.4717544,41.5304757,Дебар
11,436544099,13,4948812637,20.4716182,41.5305097,Дебар
