WayIndex,WayId,NodeIndex,NodeId,Longitude,Latitude,Place
1,227935281,3,4336877859,20.6681088,41.4434470,Центар Жупа
1,227935281,4,4336877858,20.6684522,41.4410020,Центар Жупа
1,227935281,5,2039713321,20.6715421,41.4399725,Центар Жупа
1,227935281,6,2039713320,20.6727437,41.4377848,Центар Жупа
1,227935281,7,4336877857,20.6736020,41.4358545,Центар Жупа
1,227935281,8,4336877856,20.6745676,41.4355005,Центар Жупа
1,227935281,9,4336877855,20.6750182,41.4350742,Центар Жупа
1,227935281,10,4336877854,20.6751684,41.4347364,Центар Жупа
1,227935281,11,4336877853,20.6756190,41.4342538,Центар Жупа
1,227935281,12,4336877852,20.6763915,41.4337631,Центар Жупа
1,227935281,13,4336877851,20.6770674,41.4333207,Центар Жупа
1,227935281,14,4336877850,20.6776146,41.4327818,Центар Жупа
1,227935281,15,4336877849,20.6780008,41.4327335,Центар Жупа
1,227935281,16,4336877848,20.6784944,41.4325807,Центар Жупа
1,227935281,17,4336877847,20.6798033,41.4315511,Центар Жупа
1,227935281,18,4336877846,20.6818109,41.4313339,Центар Жупа
1,227935281,19,4333519100,20.6823615,41.4311116,Центар Жупа
2,435792965,1,2037936789,20.6816074,41.4304549,Центар Жупа
2,435792965,2,4333519100,20.6823615,41.4311116,Центар Жупа
3,193452382,1,2037936789,20.6816074,41.4304549,Центар Жупа
3,193452382,2,2038066282,20.6807431,41.4298209,Центар Жупа
3,193452382,3,4336877832,20.6784793,41.4289923,Центар Жупа
3,193452382,4,4336877838,20.6774493,41.4291693,Центар Жупа
3,193452382,5,4336877839,20.6770202,41.4291854,Центар Жупа
3,193452382,6,4336877837,20.6766768,41.4291693,Центар Жупа
3,193452382,7,4336877836,20.6762048,41.4291693,Центар Жупа
3,193452382,8,4336877841,20.6758185,41.4292336,Центар Жупа
3,193452382,9,2038066284,20.6753035,41.4292336,Центар Жупа
3,193452382,10,4336877835,20.6750031,41.4291371,Центар Жупа
3,193452382,11,4336877834,20.6745954,41.4290245,Центар Жупа
3,193452382,12,4336877833,20.6742092,41.4290245,Центар Жупа
3,193452382,13,4336877840,20.6740375,41.4292015,Центар Жупа
3,193452382,14,2038066283,20.6736298,41.4292015,Центар Жупа
3,193452382,15,4336877843,20.6726213,41.4293784,Центар Жупа
3,193452382,16,4336877845,20.6722136,41.4294106,Центар Жупа
3,193452382,17,4336877842,20.6719991,41.4292819,Центар Жупа
3,193452382,18,4336877844,20.6716557,41.4294106,Центар Жупа
3,193452382,19,4336877831,20.6703039,41.4281235,Центар Жупа
3,193452382,20,2038066280,20.6697675,41.4278822,Центар Жупа
3,193452382,21,4336877830,20.6694241,41.4277696,Центар Жупа
3,193452382,22,4336877829,20.6694027,41.4274156,Центар Жупа
3,193452382,23,4336877828,20.6693383,41.4271582,Центар Жупа
3,193452382,24,4336877825,20.6688019,41.4267882,Центар Жупа
3,193452382,25,4336877824,20.6682654,41.4266595,Центар Жупа
3,193452382,26,4336877827,20.6680723,41.4269330,Центар Жупа
3,193452382,27,4336877826,20.6676217,41.4268525,Центар Жупа
3,193452382,28,4336877823,20.6677290,41.4262411,Центар Жупа
3,193452382,29,4336877822,20.6670638,41.4259194,Центар Жупа
3,193452382,30,4336877819,20.6672784,41.4254689,Центар Жупа
3,193452382,31,4336877818,20.6667205,41.4253723,Центар Жупа
3,193452382,32,4336877821,20.6664844,41.4255976,Центар Жупа
3,193452382,33,4336877820,20.6660553,41.4255010,Центар Жупа
3,193452382,34,4336877817,20.6659909,41.4250183,Центар Жупа
3,193452382,35,4336877816,20.6653901,41.4246966,Центар Жупа
3,193452382,36,4336877815,20.6649395,41.4246483,Центар Жупа
3,193452382,37,4336877814,20.6648322,41.4237955,Центар Жупа
3,193452382,38,4336877813,20.6644460,41.4236668,Центар Жупа
3,193452382,39,4336877808,20.6642314,41.4230876,Центар Жупа
3,193452382,40,4336877803,20.6637164,41.4228462,Центар Жупа
3,193452382,41,4336877806,20.6633087,41.4229750,Центар Жупа
3,193452382,42,4336877802,20.6629225,41.4228141,Центар Жупа
3,193452382,43,4336877797,20.6626435,41.4225405,Центар Жупа
3,193452382,44,4336877804,20.6624504,41.4228623,Центар Жупа
3,193452382,45,4336877805,20.6621071,41.4228784,Центар Жупа
3,193452382,46,4336877810,20.6623002,41.4232324,Центар Жупа
3,193452382,47,4336877812,20.6618067,41.4233611,Центар Жупа
3,193452382,48,4336877809,20.6617638,41.4231680,Центар Жупа
3,193452382,49,4336877811,20.6614204,41.4232485,Центар Жупа
3,193452382,50,4336877807,20.6610986,41.4230715,Центар Жупа
3,193452382,51,4336877801,20.6609913,41.4228141,Центар Жупа
3,193452382,52,4336877800,20.6605836,41.4227497,Центар Жупа
3,193452382,53,4336877799,20.6603905,41.4226049,Центар Жупа
3,193452382,54,4336877798,20.6599828,41.4225727,Центар Жупа
3,193452382,55,4336877796,20.6598111,41.4222509,Центар Жупа
3,193452382,56,4336877795,20.6595536,41.4221544,Центар Жупа
3,193452382,57,4336877794,20.6592747,41.4219935,Центар Жупа
3,193452382,58,4336877793,20.6592103,41.4216877,Центар Жупа
3,193452382,59,4336877792,20.6588241,41.4216877,Центар Жупа
3,193452382,60,4336877791,20.6586524,41.4214625,Центар Жупа
3,193452382,61,4336877790,20.6581803,41.4214303,Центар Жупа
3,193452382,62,4336877789,20.6577941,41.4212694,Центар Жупа
3,193452382,63,4336877188,20.6577083,41.4208993,Центар Жупа
3,193452382,64,4336877187,20.6577512,41.4203040,Центар Жупа
3,193452382,65,4336877186,20.6579228,41.4193224,Центар Жупа
3,193452382,66,4336877185,20.6575581,41.4189684,Центар Жупа
3,193452382,67,2038066279,20.6571718,41.4183892,Центар Жупа
3,193452382,68,4336877184,20.6564637,41.4175685,Центар Жупа
3,193452382,69,4336877183,20.6557985,41.4168122,Центар Жупа
3,193452382,70,4336877182,20.6546613,41.4157019,Центар Жупа
3,193452382,71,4336877181,20.6539532,41.4150260,Центар Жупа
3,193452382,72,4336877176,20.6519361,41.4135456,Центар Жупа
3,193452382,73,4336877158,20.6494471,41.4119524,Центар Жупа
3,193452382,74,2038066275,20.6438895,41.4117110,Центар Жупа
3,193452382,75,4336877146,20.6396624,41.4105845,Центар Жупа
3,193452382,76,4336877140,20.6362935,41.4098603,Центар Жупа
3,193452382,77,4336877141,20.6333753,41.4098764,Центар Жупа
3,193452382,78,4336877142,20.6309076,41.4104397,Центар Жупа
3,193452382,79,4336877149,20.6291266,41.4108742,Центар Жупа
3,193452382,80,4336877145,20.6274744,41.4105684,Центар Жупа
3,193452382,81,4336877143,20.6267234,41.4105201,Центар Жупа
3,193452382,82,4336877147,20.6262298,41.4106006,Центар Жупа
3,193452382,83,4336877144,20.6257149,41.4105523,Центар Жупа
3,193452382,84,4336877148,20.6244489,41.4107133,Центар Жупа
3,193452382,85,4336877150,20.6232472,41.4110834,Центар Жупа
3,193452382,86,4336877151,20.6229897,41.4114213,Центар Жупа
3,193452382,87,4336877152,20.6225820,41.4115018,Центар Жупа
3,193452382,88,4336877153,20.6220885,41.4115340,Центар Жупа
3,193452382,89,4336877162,20.6222173,41.4122260,Центар Жупа
3,193452382,90,4336877165,20.6222602,41.4125317,Центар Жупа
3,193452382,91,4336877169,20.6220241,41.4130789,Центар Жупа
3,193452382,92,4336877172,20.6216808,41.4132720,Центар Жупа
3,193452382,93,4336877175,20.6212946,41.4134651,Центар Жупа
3,193452382,94,4336877178,20.6211873,41.4137065,Центар Жупа
3,193452382,95,4336877179,20.6211873,41.4140122,Центар Жупа
3,193452382,96,4336877180,20.6198569,41.4141732,Центар Жупа
3,193452382,97,4336877177,20.6194063,41.4135938,Центар Жупа
3,193452382,98,4336877174,20.6188055,41.4133846,Центар Жупа
3,193452382,99,4336877170,20.6180974,41.4130950,Центар Жупа
3,193452382,100,4336877168,20.6176897,41.4127249,Центар Жупа
3,193452382,101,2038066276,20.6171318,41.4126122,Центар Жупа
3,193452382,102,4336877166,20.6166597,41.4125639,Центар Жупа
3,193452382,103,4336877167,20.6162091,41.4126283,Центар Жупа
3,193452382,104,4336877157,20.6119176,41.4119363,Центар Жупа
3,193452382,105,4336877160,20.6088706,41.4120329,Центар Жупа
3,193452382,106,4336877164,20.6060596,41.4124674,Центар Жупа
4,436211198,1,4336877164,20.6060596,41.4124674,Центар Жупа
4,436211198,2,4336877156,20.6035705,41.4117593,Центар Жупа
4,436211198,3,4336877155,20.6022402,41.4116949,Центар Жупа
4,436211198,4,4336877159,20.6014677,41.4119846,Центар Жупа
4,436211198,5,4336877163,20.5980345,41.4122743,Центар Жупа
4,436211198,6,4336877154,20.5955883,41.4116949,Центар Жупа
5,436211191,1,4336877154,20.5955883,41.4116949,Центар Жупа
5,436211191,2,4336877171,20.5888935,41.4131754,Центар Жупа
5,436211191,3,4336877173,20.5824186,41.4133484,Центар Жупа
5,436211191,4,2038066278,20.5764313,41.4121348,Центар Жупа
6,436441573,1,694543042,20.5752708,41.4120311,Центар Жупа
6,436441573,2,4957301822,20.5756734,41.4120671,Центар Жупа
6,436441573,3,2038066278,20.5764313,41.4121348,Центар Жупа
7,435792966,1,2365666780,20.5638562,41.4282034,Центар Жупа
7,435792966,2,4343304914,20.5642122,41.4270453,Центар Жупа
7,435792966,3,4343304913,20.5654139,41.4254042,Центар Жупа
7,435792966,4,4957968826,20.5660479,41.4234746,Центар Жупа
7,435792966,5,4343304912,20.5665082,41.4220737,Центар Жупа
7,435792966,6,4343304911,20.5688042,41.4213013,Центар Жупа
7,435792966,7,4343304910,20.5709285,41.4199819,Центар Жупа
7,435792966,8,4957968900,20.5715986,41.4192086,Центар Жупа
7,435792966,9,4343304909,20.5745119,41.4158465,Центар Жупа
7,435792966,10,4957957464,20.5752337,41.4122175,Центар Жупа
7,435792966,11,694543042,20.5752708,41.4120311,Центар Жупа
8,436205789,1,2365666780,20.5638562,41.4282034,Центар Жупа
8,436205789,2,2365666748,20.5633572,41.4303409,Центар Жупа
8,436205789,3,2365666763,20.5608896,41.4348631,Центар Жупа
9,510996078,1,2365666763,20.5608896,41.4348631,Центар Жупа
9,510996078,2,2365666759,20.5587009,41.4374048,Центар Жупа
9,510996078,3,2365666786,20.5567268,41.4392708,Центар Жупа
9,510996078,4,2365666784,20.5556539,41.4418766,Центар Жупа
9,510996078,5,2365666777,20.5553106,41.4443216,Центар Жупа
9,510996078,6,2365666760,20.5531863,41.4459766,Центар Жупа
9,510996078,7,2365666776,20.5504397,41.4479711,Центар Жупа
10,510995094,1,2365666776,20.5504397,41.4479711,Центар Жупа
10,510995094,2,2365666775,20.5484227,41.4483892,Центар Жупа
10,510995094,3,2365666789,20.5464915,41.4481962,Центар Жупа
10,510995094,4,2365666769,20.5443886,41.4480354,Центар Жупа
10,510995094,5,2365666741,20.5428866,41.4490647,Центар Жупа
10,510995094,6,2365666743,20.5412773,41.4513663,Центар Жупа
10,510995094,7,2365666767,20.5392388,41.4524422,Центар Жупа
10,510995094,8,2365666787,20.5366639,41.4531498,Центар Жупа
10,510995094,9,2365666749,20.5346254,41.4539716,Центар Жупа
10,510995094,10,2365666753,20.5330161,41.4570738,Центар Жупа
11,510985567,1,2365666753,20.5330161,41.4570738,Центар Жупа
11,510985567,2,2365666773,20.5310849,41.4586176,Центар Жупа
11,510985567,3,2365666778,20.5284670,41.4610941,Центар Жупа
12,510993495,1,2365666778,20.5284670,41.4610941,Центар Жупа
12,510993495,2,2365666779,20.5273512,41.4626056,Центар Жупа
12,510993495,3,2365666770,20.5280808,41.4644387,Центар Жупа
13,510992324,1,2365666770,20.5280808,41.4644387,Центар Жупа
13,510992324,2,2365666765,20.5277375,41.4653713,Центар Жупа
13,510992324,3,2365666752,20.5270079,41.4668185,Центар Жупа
13,510992324,4,2365666747,20.5264929,41.4694554,Центар Жупа
13,510992324,5,2365666785,20.5249909,41.4718028,Центар Жупа
14,510991698,1,2365666785,20.5249909,41.4718028,Центар Жупа
14,510991698,2,2365666766,20.5234459,41.4726388,Центар Жупа
14,510991698,3,2365666750,20.5201844,41.4730569,Центар Жупа
14,510991698,4,2365666746,20.5178670,41.4743752,Центар Жупа
14,510991698,5,2365666757,20.5170301,41.4784764,Центар Жупа
15,510990889,1,2365666757,20.5170301,41.4784764,Центар Жупа
15,510990889,2,2365666772,20.5162791,41.4829599,Центар Жупа
15,510990889,3,2365666755,20.5162362,41.4882001,Центар Жупа
15,510990889,4,2365666754,20.5162791,41.4923149,Центар Жупа
15,510990889,5,2365666742,20.5172232,41.4964937,Центар Жупа
16,510984605,1,2365666742,20.5172232,41.4964937,Центар Жупа
16,510984605,2,2365666768,20.5240468,41.5011543,Центар Жупа
17,510987817,1,2365666768,20.5240468,41.5011543,Центар Жупа
17,510987817,2,2365666744,20.5312136,41.5044005,Центар Жупа
17,510987817,3,4999362005,20.5368518,41.5060083,Центар Жупа
18,510978208,1,4999362005,20.5368518,41.5060083,Центар Жупа
18,510978208,2,2365666788,20.5423716,41.5075822,Центар Жупа
18,510978208,3,2365666745,20.5468777,41.5085142,Центар Жупа
18,510978208,4,2365666761,20.5522851,41.5099282,Центар Жупа
18,510978208,5,2365666751,20.5566410,41.5117455,Центар Жупа
18,510978208,6,2365666783,20.5585722,41.5132238,Центар Жупа
18,510978208,7,2365666739,20.5598382,41.5150378,Центар Жупа
18,510978208,8,4340822743,20.5613783,41.5154658,Центар Жупа
19,510978205,1,4340822743,20.5613783,41.5154658,Центар Жупа
19,510978205,2,2365666758,20.5617931,41.5157175,Центар Жупа
19,510978205,3,2365666756,20.5668781,41.5194695,Центар Жупа
19,510978205,4,4340822772,20.5646023,41.5206432,Центар Жупа
19,510978205,5,4340822773,20.5646023,41.5208561,Центар Жупа
19,510978205,6,4340822774,20.5642000,41.5212135,Центар Жупа
19,510978205,7,4340822775,20.5638459,41.5213621,Центар Жупа
19,510978205,8,4340822776,20.5634168,41.5216754,Центар Жупа
19,510978205,9,4340822777,20.5630091,41.5218321,Центар Жупа
19,510978205,10,4340822778,20.5626711,41.5220369,Центар Жупа
19,510978205,11,4340822779,20.5625746,41.5221734,Центар Жупа
19,510978205,12,4340822780,20.5619523,41.5223984,Центар Жупа
19,510978205,13,2365666774,20.5610397,41.5230387,Центар Жупа
19,510978205,14,2365666764,20.5590455,41.5259615,Центар Жупа
20,436544106,1,2365666764,20.5590455,41.5259615,Центар Жупа
20,436544106,2,4336877951,20.5606488,41.5274842,Центар Жупа
20,436544106,3,2365666781,20.5627993,41.5308780,Центар Жупа
21,436544093,1,2365666781,20.5627993,41.5308780,Центар Жупа
21,436544093,2,4336877959,20.5682877,41.5301507,Центар Жупа
22,436544163,1,4336877959,20.5682877,41.5301507,Центар Жупа
22,436544163,2,4336877954,20.5693472,41.5284204,Центар Жупа
22,436544163,3,4336877948,20.5709029,41.5269023,Центар Жупа
22,436544163,4,2365666782,20.5705885,41.5264701,Центар Жупа
22,436544163,5,2365666762,20.5760280,41.5263576,Центар Жупа
22,436544163,6,4336877938,20.5788315,41.5260429,Центар Жупа
22,436544163,7,4336877932,20.5794645,41.5257296,Центар Жупа
22,436544163,8,4336877926,20.5808365,41.5253140,Центар Жупа
23,435793618,1,4336877926,20.5808365,41.5253140,Центар Жупа
23,435793618,2,4336877945,20.5818919,41.5266649,Центар Жупа
23,435793618,3,4336877949,20.5827288,41.5269701,Центар Жупа
23,435793618,4,4336877944,20.5846600,41.5263115,Центар Жупа
23,435793618,5,4336877940,20.5852393,41.5261669,Центар Жупа
23,435793618,6,4336877939,20.5857972,41.5261187,Центар Жупа
23,435793618,7,4336877935,20.5862693,41.5258938,Центар Жупа
23,435793618,8,4336877936,20.5865053,41.5258938,Центар Жупа
23,435793618,9,4336877930,20.5868272,41.5256850,Центар Жупа
23,435793618,10,4336877929,20.5889300,41.5256368,Центар Жупа
23,435793618,11,4336877923,20.5899385,41.5248336,Центар Жупа
23,435793618,12,4336877921,20.5905823,41.5245926,Центар Жупа
23,435793618,13,4336877922,20.5913762,41.5247693,Центар Жупа
23,435793618,14,4336877920,20.5917839,41.5245765,Центар Жупа
23,435793618,15,4336877924,20.5921701,41.5248336,Центар Жупа
23,435793618,16,4336877925,20.5935005,41.5250263,Центар Жупа
23,435793618,17,4336877927,20.5936722,41.5253155,Центар Жупа
23,435793618,18,4336877928,20.5942301,41.5253476,Центар Жупа
23,435793618,19,4336877942,20.5956892,41.5262633,Центар Жупа
23,435793618,20,4336877941,20.5964188,41.5262151,Центар Жупа
23,435793618,21,4336877937,20.5976418,41.5259581,Центар Жупа
23,435793618,22,4336877933,20.5977706,41.5257653,Центар Жупа
23,435793618,23,4336877934,20.5985860,41.5258296,Центар Жупа
23,435793618,24,4336877943,20.5988220,41.5262794,Центар Жупа
23,435793618,25,4336877946,20.5983070,41.5267131,Центар Жупа
23,435793618,26,4336877947,20.5979208,41.5268416,Центар Жупа
23,435793618,27,4336877950,20.5979208,41.5272914,Центар Жупа
23,435793618,28,4336877953,20.5988435,41.5281428,Центар Жупа
23,435793618,29,2039713341,20.5988435,41.5285765,Центар Жупа
23,435793618,30,4336877955,20.5992726,41.5284962,Центар Жупа
23,435793618,31,4336877956,20.5994443,41.5294440,Центар Жупа
23,435793618,32,4336877957,20.5999164,41.5297170,Центар Жупа
23,435793618,33,4336877958,20.5997662,41.5299098,Центар Жупа
23,435793618,34,4336877960,20.5999164,41.5302311,Центар Жупа
23,435793618,35,4336877961,20.6003455,41.5304720,Центар Жупа
23,435793618,36,4336877962,20.6001953,41.5308575,Центар Жупа
23,435793618,37,4336877964,20.6009463,41.5314358,Центар Жупа
23,435793618,38,4336877965,20.6013540,41.5315322,Центар Жупа
23,435793618,39,4336877966,20.6016973,41.5322229,Центар Жупа
24,436544084,1,4336877966,20.6016973,41.5322229,Центар Жупа
24,436544084,2,4336877963,20.6025127,41.5313234,Центар Жупа
24,436544084,3,4336877952,20.6055597,41.5281267,Центар Жупа
24,436544084,4,4336877931,20.6052379,41.5256850,Центар Жупа
24,436544084,5,4336877919,20.6085423,41.5237251,Центар Жупа
24,436544084,6,2039713340,20.6108812,41.5211225,Центар Жупа
24,436544084,7,4336877918,20.6133274,41.5170739,Центар Жупа
24,436544084,8,4336877917,20.6143359,41.5122537,Центар Жупа
24,436544084,9,2039713339,20.6154088,41.5096828,Центар Жупа
24,436544084,10,4336877916,20.6156234,41.5085259,Центар Жупа
24,436544084,11,4336877915,20.6163100,41.5072403,Центар Жупа
24,436544084,12,4336877914,20.6177906,41.5055049,Центар Жупа
24,436544084,13,4336877913,20.6167150,41.5002278,Центар Жупа
25,436205772,1,4336877913,20.6167150,41.5002278,Центар Жупа
25,436205772,2,4336877912,20.6169108,41.4997678,Центар Жупа
25,436205772,3,4336877911,20.6173614,41.4993821,Центар Жупа
25,436205772,4,4336877910,20.6175546,41.4989643,Центар Жупа
25,436205772,5,4336877909,20.6180481,41.4987714,Центар Жупа
25,436205772,6,4336877908,20.6183056,41.4984178,Центар Жупа
25,436205772,7,4336877907,20.6184987,41.4974535,Центар Жупа
25,436205772,8,4336877906,20.6194214,41.4957178,Центар Жупа
25,436205772,9,2039738145,20.6201080,41.4953482,Центар Жупа
25,436205772,10,4336877905,20.6201509,41.4949464,Центар Жупа
25,436205772,11,4336877904,20.6204943,41.4945124,Центар Жупа
25,436205772,12,4336877903,20.6204943,41.4938856,Центар Жупа
25,436205772,13,4336877902,20.6208161,41.4933873,Центар Жупа
25,436205772,14,4336877901,20.6207732,41.4930820,Центар Жупа
25,436205772,15,4336877900,20.6210092,41.4926480,Центар Жупа
25,436205772,16,4336877899,20.6214169,41.4924391,Центар Жупа
25,436205772,17,4336877896,20.6219319,41.4918122,Центар Жупа
25,436205772,18,4336877891,20.6225542,41.4912979,Центар Жупа
25,436205772,19,4336877889,20.6232838,41.4910889,Центар Жупа
25,436205772,20,4336877893,20.6240562,41.4915390,Центар Жупа
25,436205772,21,4336877894,20.6245927,41.4916033,Центар Жупа
25,436205772,22,4336877897,20.6252364,41.4918283,Центар Жупа
25,436205772,23,4336877895,20.6256441,41.4916836,Центар Жупа
25,436205772,24,4336877888,20.6266312,41.4910086,Центар Жупа
25,436205772,25,4336877881,20.6269704,41.4904651,Центар Жупа
26,436544154,1,4336877881,20.6269704,41.4904651,Центар Жупа
26,436544154,2,4336877880,20.6284121,41.4898834,Центар Жупа
26,436544154,3,4336877879,20.6290559,41.4896263,Центар Жупа
26,436544154,4,4336877878,20.6299786,41.4894816,Центар Жупа
26,436544154,5,4336877882,20.6319956,41.4904782,Центар Жупа
26,436544154,6,4336877890,20.6337336,41.4911372,Центар Жупа
26,436544154,7,2039713335,20.6341843,41.4931784,Центар Жупа
27,436211181,1,2039713335,20.6341843,41.4931784,Центар Жупа
27,436211181,2,4336877898,20.6368450,41.4923426,Центар Жупа
27,436211181,3,4336877892,20.6391624,41.4913461,Центар Жупа
27,436211181,4,4336877887,20.6406430,41.4908639,Центар Жупа
27,436211181,5,4336877884,20.6428961,41.4907032,Центар Жупа
27,436211181,6,2039713332,20.6437973,41.4908157,Центар Жупа
27,436211181,7,4336877883,20.6453208,41.4906871,Центар Жупа
27,436211181,8,4336877886,20.6473378,41.4907835,Центар Жупа
27,436211181,9,4336877885,20.6489471,41.4907032,Центар Жупа
27,436211181,10,2039713333,20.6506638,41.4918444,Центар Жупа
28,436544104,1,2039713333,20.6506638,41.4918444,Центар Жупа
28,436544104,2,4336877877,20.6484751,41.4842093,Центар Жупа
28,436544104,3,4336877876,20.6502561,41.4784543,Центар Жупа
29,436211201,1,4336877876,20.6502561,41.4784543,Центар Жупа
29,436211201,2,4336877875,20.6474022,41.4713964,Центар Жупа
29,436211201,3,4336877874,20.6476382,41.4698047,Центар Жупа
29,436211201,4,2039713326,20.6488398,41.4680843,Центар Жупа
29,436211201,5,4336877873,20.6488398,41.4651579,Центар Жупа
29,436211201,6,4336877872,20.6526164,41.4574071,Центар Жупа
29,436211201,7,4336877871,20.6547407,41.4544481,Центар Жупа
30,436211178,1,4336877871,20.6547407,41.4544481,Центар Жупа
30,436211178,2,4336877870,20.6579808,41.4537726,Центар Жупа
30,436211178,3,4336877866,20.6588177,41.4532419,Центар Жупа
30,436211178,4,4336877868,20.6598476,41.4534188,Центар Жупа
30,436211178,5,4336877869,20.6608347,41.4534188,Центар Жупа
30,436211178,6,2039713323,20.6621221,41.4534831,Центар Жупа
30,436211178,7,4336877867,20.6628732,41.4533545,Центар Жупа
30,436211178,8,4336877865,20.6629805,41.4524378,Центар Жупа
30,436211178,9,4336877864,20.6618647,41.4512798,Центар Жупа
30,436211178,10,4336877863,20.6625298,41.4510225,Центар Жупа
30,436211178,11,4336877862,20.6627659,41.4502827,Центар Жупа
30,436211178,12,4336877861,20.6626157,41.4488352,Центар Жупа
